FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
RATE, 15285761, -6.809559, 0.01417726, -0.01013585, 0.5746842, -0.04747829, 0.0009816879, -0.007388212, 0.0211003, -3.934035E-05, 0, 13.14697, 0
NKF1, 15285777, 1.51, -0.12, 248.9, -0.0003360186, -0.008374374, -0.07821834, -0.1371446, 0, 0, -1.23089, 0.01, -0.02, -0.05, 0
NKF2, 15285777, 16, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 15285777, 0, 0, 0, 0, 0, 0.01, 0, 0, 0, 0.57, 0
NKF4, 15285777, 0, 0, 0, 0, 0, 1.526939E-05, 0, 0, 0, 19, 165, 0, 0
NKF5, 15285777, 0, 0, 0, 0, 1.35, 0.13, 0, 0, 0.5, 0.000396545, 0.0008316177, 0.002283623
NKQ1, 15285777, 0.5657247, 0.002230845, -0.006997116, -0.8245616
NKF6, 15285777, -0.42, -0.99, 249.05, -0.03512752, 0.01767652, -0.06514481, -0.1193937, 0, 0, -1.223056, -0.11, 0.07, -0.03, 0
NKF7, 15285777, -29, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 15285777, 0, 0, 0, -0.01, 0, -0.03, 0, 0, 0, 0.52, 0
NKF9, 15285777, 0, 0, 0, 0, 0, 9.493887E-05, 0, 0, 0, 19, 165, 0, 0
NKQ2, 15285777, 0.566688, -0.0136242, 0.002653308, -0.8238156
NK11, 15285777, 1.56, -1.5, 246.71, -0.01806505, -0.0394252, -0.07820307, -0.1261911, 0, 0, -1.237738, 0, 0, -0.04, 0
NK12, 15285777, -8, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 15285777, 0, 0, 0, 0, -0.01, -0.01, 0, 0, 0, 0.54, 0
NK14, 15285777, 0, 0, 0, 0, 0, 0.0001130783, 0, 0, 0, 19, 165, 0, 0
NKQ3, 15285777, 0.5499026, -0.00766881, -0.01400376, -0.8350762
AHR2, 15286340, 1.48, -0.05, 249.11, 1.07, 53.013474, 20.9298614, 0.5671622, 0.006928052, -0.01091695, -0.8235046
POS, 15286362, 53.013474, 20.9298614, 1.07, 1.072264, 1.23089
RCIN, 15286383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 15286407, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 15286496, 0.440261, 0.1064333, 0.460482, 0, 0, 0
CTRL, 15286512, 0, 0, 0, 0, 0
HELI, 15286535, 0, 0, 0, 0
UBX1, 15310579, 0, 96, 8, 1, 1404, 488
UBX2, 15310812, 0, 41, 133, 62, 141
IMU, 15322815, -0.0005529098, -0.001521397, -0.0001399386, -0.01526417, -0.1260263, -9.744067, 0, 0, 37.22594, 1, 1, 8001, 4000
IMU2, 15322815, -0.001199961, 0.004474157, -0.001078168, -0.1711036, 0.1070483, -10.18589, 0, 0, 0, 1, 1, 728, 880
IMU3, 15322815, -0.001062619, -0.0003418068, -0.0003808718, -0.253338, -0.1471175, -10.00349, 0, 0, 34.81691, 1, 1, 7774, 3887
IMU, 15362809, 0.0002372219, -0.004221432, -0.001366118, -0.07128794, -0.1148075, -9.729836, 0, 0, 37.22761, 1, 1, 8001, 4000
IMU2, 15362809, -0.0003414582, -0.00414016, -0.002288863, -0.1385543, 0.1849918, -10.16634, 0, 0, 0, 1, 1, 728, 880
IMU3, 15362809, 0.0002163927, -0.004316559, -0.0003440292, -0.3199488, -0.1227586, -9.973889, 0, 0, 34.81878, 1, 1, 7774, 3887
BAT, 15381080, 0.5657552, 0.5691455, 0.770752, 2.080738, 0.001176289, 0, 0.004398718
POWR, 15381098, 4.774365, 0.026, 4, 2
MAG, 15381136, 51, 150, 485, -472, 276, -249, 0, 0, 0, 1, 15381115
MAG2, 15381136, -440, 259, 704, -669, 175, 332, 0, 0, 0, 1, 15381123
MAG3, 15381136, -136, 277, 541, 177, 539, 377, 0, 0, 0, 1, 15381130
BARO, 15381326, 1.142438, 100276.2, 34.17, -0.2794532, 15381, 0, 32.95569, 1
BAR2, 15381326, 0.3592926, 100417.1, 33.46, -0.2794532, 15381, 0, 32.95569, 1
CTUN, 15381520, 0, 0, 0, 0.5, 0, 1.242275, 1.14, NaN, 0, -114.7507, 0, 8, 80
ATT, 15385854, 0, 1.51, 0, -0.11, 248.91, 248.92, 0, 0
RATE, 15385869, -6.804291, 0.05594718, -0.01025008, 0.5392968, -0.08218585, 0.0007126312, -0.006919712, 0.0319016, -0.0001750535, 0, -1.819611, 0
NKF1, 15385885, 1.51, -0.11, 248.91, 0.0005584476, -0.005955535, -0.08149604, -0.1328014, 0, 0, -1.24318, 0.01, -0.02, -0.05, 0
NKF2, 15385885, 16, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 15385885, 0, 0, 0, 0, 0, 0.04, 0, 0, 0, 0, 0
NKF4, 15385885, 0, 0, 0, 0, 0, 1.640775E-05, 0, 0, 0, 19, 165, 0, 0
NKF5, 15385885, 0, 0, 0, 0, 1.36, 0.13, 0, 0, 0.5, 0.0002340588, 0.0006399926, 0.002071968
NKQ1, 15385885, 0.5657789, 0.002282969, -0.006950117, -0.8245246
NKF6, 15385885, -0.42, -0.97, 249.05, -0.03765218, 0.02029432, -0.06817622, -0.115628, 0, 0, -1.233721, -0.11, 0.07, -0.03, 0
NKF7, 15385885, -29, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 15385885, 0, 0, 0, -0.01, 0, 0, 0, 0, 0, 0, 0
NKF9, 15385885, 0, 0, 0, 0, 0, 9.586644E-05, 0, 0, 0, 19, 165, 0, 0
NKQ2, 15385885, 0.5666928, -0.01347655, 0.002734203, -0.8238144
NK11, 15385885, 1.56, -1.48, 246.72, -0.01555046, -0.03392671, -0.08116031, -0.1227744, 0, 0, -1.248912, 0, 0, -0.04, 0
NK12, 15385885, -8, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 15385885, 0, 0, 0, 0, -0.01, 0, 0, 0, 0, -0.03, 0
NK14, 15385885, 0, 0, 0, 0, 0, 0.0001206641, 0, 0, 0, 19, 165, 0, 0
NKQ3, 15385885, 0.5499569, -0.007567346, -0.01394364, -0.8350424
AHR2, 15386377, 1.48, -0.04, 249.13, 1.14, 53.013474, 20.9298614, 0.5673397, 0.007011555, -0.01087794, -0.8233823
POS, 15386399, 53.013474, 20.9298614, 1.14, 1.142438, 1.24318
RCIN, 15386419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 15386433, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 15386448, 0.272457, 0.1097451, 0.2926704, 0, 0, 0
CTRL, 15386621, 0, 0, 0, 0, 0
HELI, 15386724, 0, 0, 0, 0
IMU, 15403200, 0.001919403, -0.002175939, -0.0008648806, 0.0007026078, -0.1502341, -9.671932, 0, 0, 37.23051, 1, 1, 8001, 4000
IMU2, 15403200, -0.004246991, -0.006741361, -0.0009096998, -0.2490275, 0.08636549, -10.10701, 0, 0, 0, 1, 1, 728, 880
IMU3, 15403200, 0.0009105672, -0.002836459, -0.001444151, -0.2525939, -0.1449054, -9.936471, 0, 0, 34.82018, 1, 1, 7774, 3887
DSF, 15411320, 9, 421, 16764, 11554, 16290, 13964
HEAT, 15421891, 37.22865, 45, 1554.269, 36.83239, 100
IMU, 15443111, -0.001164268, -0.001659194, 0.0003571288, 0.03957368, -0.1098527, -9.643825, 0, 0, 37.23423, 1, 1, 8001, 4000
IMU2, 15443111, -0.001471569, 0.005983862, 0.0007583465, -0.05621198, 0.1491142, -10.07719, 0, 0, 0, 1, 1, 728, 880
IMU3, 15443111, -0.001342056, 0.000328927, 9.946997E-05, -0.2026156, -0.13359, -9.921997, 0, 0, 34.82097, 1, 1, 7774, 3887
GPS, 15451583, 3, 393056600, 2113, 15, 0.84, 53.0134743, 20.9298611, 121.56, 0.027, 0, 0.056, 0, 1
GPA, 15451583, 1.15, 2.01, 2.91, 0.5, 0, 1, 15414, 200
BAT, 15482073, 0.5671875, 0.5705791, 0.7710205, 2.102397, 0.001188574, 0, 0.004398718
POWR, 15482091, 4.764697, 0.036, 4, 2
MAG, 15482129, 47, 152, 484, -472, 276, -249, 0, 0, 0, 1, 15482108
MAG2, 15482129, -441, 260, 706, -669, 175, 332, 0, 0, 0, 1, 15482115
MAG3, 15482129, -141, 277, 545, 177, 539, 377, 0, 0, 0, 1, 15482123
BARO, 15482324, 1.229454, 100275.3, 34.18, -0.4198053, 15482, 0, 32.95569, 1
BAR2, 15482324, 0.2329788, 100418.6, 33.46, -0.4198053, 15482, 0, 32.95569, 1
CTUN, 15482612, 0, 0, 0, 0.5, 0, 1.254131, 1.22, NaN, 0, -114.6623, 0, 8, 80
IMU, 15484154, 0.002846868, 0.006203087, -0.0004416073, -0.04070911, -0.1558437, -9.654267, 0, 0, 37.23803, 1, 1, 8001, 4000
IMU2, 15484154, -0.0008449788, 0.01633376, -0.001701004, -0.2570437, 0.04093365, -10.17486, 0, 0, 0, 1, 1, 728, 880
IMU3, 15484154, 0.004013749, 0.006929099, 0.000413821, -0.2865691, -0.1656796, -9.915155, 0, 0, 34.82153, 1, 1, 7774, 3887
ATT, 15486888, 0, 1.52, 0, -0.08, 248.92, 248.92, 0, 0
RATE, 15486903, -6.860477, 0.1443409, -0.01017047, 0.3852234, 0.3527693, 0.0008916678, -0.004934646, 0.02577344, -4.837065E-05, 0, 0.1797676, 0
NKF1, 15486933, 1.52, -0.08, 248.91, -0.0007405208, -0.009493559, -0.08290309, -0.1256772, 0, 0, -1.25435, 0.01, -0.02, -0.06, 0
NKF2, 15486933, 16, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 15486933, 0, 0, 0, 0, 0, -0.16, 0, 0, 0, -0.38, 0
NKF4, 15486933, 0, 0, 0.01, 0, 0, 1.713034E-05, 0, 0, 0, 19, 165, 0, 0
NKF5, 15486933, 0, 0, 0, 0, 1.35, 0.13, 0, 0, 0.5, 0.0003096258, 0.0069147, 0.01541997
NKQ1, 15486933, 0.5658111, 0.002590462, -0.006870101, -0.8245022
NKF6, 15486933, -0.41, -0.92, 249.06, -0.04359806, 0.02225464, -0.07103498, -0.1096737, 0, 0, -1.243387, -0.11, 0.07, -0.04, 0
NKF7, 15486933, -29, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 15486933, 0, 0, 0, -0.01, 0, -0.2, 0, 0, 0, -0.38, 0
NKF9, 15486933, 0, 0, 0.01, 0, 0, 9.766717E-05, 0, 0, 0, 19, 165, 0, 0
NKQ2, 15486933, 0.566727, -0.01305738, 0.002900152, -0.8237972
NK11, 15486933, 1.57, -1.44, 246.73, -0.01476828, -0.03296514, -0.08123724, -0.1115925, 0, 0, -1.259105, 0, -0.01, -0.05, 0
NK12, 15486933, -8, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 15486933, 0, 0, 0, 0, -0.01, -0.19, 0, 0, 0, -0.41, 0
NK14, 15486933, 0, 0, 0.01, 0, 0, 0.0001246903, 0, 0, 0, 19, 165, 0, 0
NKQ3, 15486933, 0.5500104, -0.007225833, -0.01384128, -0.835012
AHR2, 15487751, 1.49, 0, 249.14, 1.22, 53.0134743, 20.9298611, 0.5674098, 0.007376133, -0.01076207, -0.8233322
POS, 15487773, 53.0134743, 20.9298611, 1.22, 1.229454, 1.25435
RCIN, 15487793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 15487807, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 15487822, 0.2612962, 0.08803682, 0.2436039, 0, 0, 0
CTRL, 15487953, 0, 0, 0, 0, 0
HELI, 15488005, 0, 0, 0, 0
IMU, 15524504, -0.0009970191, -0.01258911, -0.0002226162, -0.1076488, -0.1341419, -9.649318, 0, 0, 37.24223, 1, 1, 8001, 4000
IMU2, 15524504, -0.004638287, -0.002574736, 0.002768934, -0.2788608, 0.1615338, -10.22838, 0, 0, 0, 1, 1, 728, 880
IMU3, 15524504, -0.001149029, -0.01154174, -0.0003924665, -0.3303138, -0.1409974, -9.924143, 0, 0, 34.82153, 1, 1, 7774, 3887
IMU, 15564377, 0.002453012, 0.004245484, -0.0005594899, -0.01061969, -0.1401103, -9.604523, 0, 0, 37.24606, 1, 1, 8001, 4000
IMU2, 15564377, -0.0008332699, 0.008296437, -0.004176548, -0.2947949, 0.1854541, -10.04202, 0, 0, 0, 1, 1, 728, 880
IMU3, 15564377, 0.001751494, 0.00420735, 0.0003113926, -0.2626048, -0.1509936, -9.824244, 0, 0, 34.82162, 1, 1, 7774, 3887
BAT, 15582809, 0.5639648, 0.567503, 0.7734375, 2.124042, 0.001200781, 0, 0.004574613
POWR, 15582828, 4.75664, 0.036, 4, 2
MAG, 15582866, 46, 155, 488, -472, 276, -249, 0, 0, 0, 1, 15582845
MAG2, 15582866, -441, 260, 707, -669, 175, 332, 0, 0, 0, 1, 15582852
MAG3, 15582866, -141, 276, 545, 177, 539, 377, 0, 0, 0, 1, 15582860
BARO, 15583437, 1.097527, 100276.7, 34.18, -0.2434899, 15583, 0, 32.95569, 1
BAR2, 15583437, 0.3396438, 100417.4, 33.47, -0.2434899, 15583, 0, 32.95569, 1
CTUN, 15583536, 0, 0, 0, 0.5, 0, 1.260499, 1.09, NaN, 0, -114.7943, 0, 8, 80
ATT, 15588008, 0, 1.52, 0, -0.11, 248.92, 248.93, 0, 0
RATE, 15588037, -6.855204, -0.01029061, -0.01015287, 0.5186537, -0.2545572, 0.001252615, -0.006670599, 0.0850537, -0.0003311181, 0, 6.763363, 0
NKF1, 15588053, 1.52, -0.11, 248.92, -0.0004615139, -0.009071637, -0.08512741, -0.07227872, 0, 0, -1.260398, 0.01, -0.02, -0.06, 0
NKF2, 15588053, 16, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 15588053, 0, 0, 0, 0, 0, -0.08, 0, 0, 0, -0.2, 0
NKF4, 15588053, 0, 0, 0, 0, 0, 1.771059E-05, 0, 0, 0, 19, 165, 0, 0
NKF5, 15588053, 0, 0, 0, 0, 1.35, 0.13, 0, 0, 0.5, 0.0003394593, 0.009127945, 0.0210141
NKQ1, 15588053, 0.565871, 0.002375143, -0.007007437, -0.8244607
NKF6, 15588053, -0.42, -0.93, 249.06, -0.03957118, 0.02773563, -0.07193951, -0.0557211, 0, 0, -1.248368, -0.11, 0.07, -0.04, 0
NKF7, 15588053, -29, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 15588053, 0, 0, 0, -0.01, 0, -0.12, 0, 0, 0, -0.24, 0
NKF9, 15588053, 0, 0, 0, 0, 0, 9.968637E-05, 0, 0, 0, 19, 165, 0, 0
NKQ2, 15588053, 0.5667272, -0.01314657, 0.002899657, -0.8237955
NK11, 15588053, 1.57, -1.47, 246.74, -0.01297714, -0.0292815, -0.08241559, -0.05601184, 0, 0, -1.264221, 0, -0.01, -0.05, 0
NK12, 15588053, -8, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 15588053, 0, 0, 0, 0, -0.01, -0.11, 0, 0, 0, -0.26, 0
NK14, 15588053, 0, 0, 0, 0, 0, 0.0001256696, 0, 0, 0, 19, 165, 0, 0
NKQ3, 15588053, 0.5500696, -0.007404386, -0.0139296, -0.8349698
AHR2, 15588529, 1.49, -0.01, 249.08, 1.09, 53.0134743, 20.9298611, 0.566985, 0.007262515, -0.01080213, -0.8236253
POS, 15588551, 53.0134743, 20.9298611, 1.09, 1.097527, 1.260398
RCIN, 15588571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 15588844, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 15588859, 0.1953802, 0.07734042, 0.1991382, 0, 0, 0
CTRL, 15588874, 0, 0, 0, 0, 0
HELI, 15588897, 0, 0, 0, 0
IMU, 15605296, 0.001857887, -0.01129567, 0.000222826, 0.0107927, -0.1134457, -9.627515, 0, 0, 37.24983, 1, 1, 8001, 4000
IMU2, 15605296, -0.003796619, -0.008539481, 0.002745644, -0.1613038, 0.2400165, -9.877238, 0, 0, 0, 1, 1, 728, 880
IMU3, 15605296, 0.000801854, -0.01060426, 0.0002943204, -0.2367425, -0.1386253, -9.896791, 0, 0, 34.82157, 1, 1, 7774, 3887
IOMC, 15632313, 512, 20530, 5190, 0, 0, 0
IMU, 15645534, 0.001119762, 0.01451272, 0.0004522772, -0.0810777, -0.1560684, -9.659962, 0, 0, 37.25364, 1, 1, 8001, 4000
IMU2, 15645534, -0.000983334, 0.01294761, 0.002524472, -0.2574623, 0.1189903, -10.12571, 0, 0, 0, 1, 1, 728, 880
IMU3, 15645534, 0.000353085, 0.01430894, 0.0008487512, -0.3468851, -0.1574617, -9.913584, 0, 0, 34.82221, 1, 1, 7774, 3887
GPS, 15653872, 3, 393056800, 2113, 15, 0.84, 53.0134745, 20.929861, 121.61, 0.07700001, 0, -0.003, 0, 1
GPA, 15653872, 1.15, 2, 2.9, 0.51, 0, 1, 15614, 200
BAT, 15683304, 0.5639648, 0.567606, 0.7710205, 2.145566, 0.00121292, 0, 0.004722508
POWR, 15683322, 4.784033, 0.036, 4, 2
MAG, 15683542, 46, 153, 482, -472, 276, -249, 0, 0, 0, 1, 15683339
MAG2, 15683542, -440, 260, 705, -669, 175, 332, 0, 0, 0, 1, 15683436
MAG3, 15683542, -137, 279, 542, 177, 539, 377, 0, 0, 0, 1, 15683536
BARO, 15683669, 1.341733, 100274, 34.19, 0.07331645, 15683, 0, 32.95569, 1
BAR2, 15683669, 0.3873623, 100416.8, 33.47, 0.07331645, 15683, 0, 32.95569, 1
CTUN, 15683883, 0, 0, 0, 0.5, 0, 1.264711, 1.34, NaN, 0, -114.5493, 0, 8, 80
DU32, 15683908, 7, 4513992
TERR, 15685227, 2, 53.0134745, 20.929861, 100, 115.8911, -114.5493, 0, 56
IMU, 15686968, 0.003770095, -0.004168235, 0.00132918, -0.06227932, -0.1361725, -9.638078, 0, 0, 37.25816, 1, 1, 8001, 4000
IMU2, 15686968, 0.00505555, -0.002964029, 0.003449853, -0.1930036, 0.2660247, -9.968564, 0, 0, 0, 1, 1, 728, 880
IMU3, 15686968, 0.004357933, -0.003092712, 0.0002444376, -0.3150703, -0.1419462, -9.904851, 0, 0, 34.82354, 1, 1, 7774, 3887
PM, 15687025, 91, 4000, 56561, 58232, 678, 0, 0, 122583, 1829, 8201, 250
ATT, 15689393, 0, 1.53, 0, -0.11, 248.94, 248.94, 0, 0
RATE, 15689460, -6.910603, 0.1942103, -0.01038948, 0.5246112, -0.1963668, 0.0009190066, -0.006730495, 0.1302947, -0.0004721216, 0, 1.461124, 0
NKF1, 15689476, 1.53, -0.11, 248.93, 0.001209461, -0.007442724, -0.08405074, -0.03221902, 0, 0, -1.264878, 0.01, -0.02, -0.05, 0
NKF2, 15689476, 16, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 15689476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.69, 0
NKF4, 15689476, 0, 0, 0, 0, 0, 1.816841E-05, 0, 0, 0, 19, 165, 0, 0
NKF5, 15689476, 0, 0, 0, 0, 1.36, 0.13, 0, 0, 0.5, 0.0001849753, 0.00751563, 0.0175939
NKQ1, 15689476, 0.5659543, 0.002429134, -0.00710098, -0.8244026
NKF6, 15689476, -0.4, -0.94, 249.08, -0.03511832, 0.02880931, -0.06372376, -0.01391993, 0, 0, -1.251398, -0.11, 0.08, -0.04, 0
NKF7, 15689476, -29, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 15689476, 0, 0, 0, -0.01, 0, -0.03, 0, 0, 0, 0.59, 0
NKF9, 15689476, 0, 0, 0, 0, 0, 0.0001019295, 0, 0, 0, 19, 165, 0, 0
NKQ2, 15689476, 0.5668828, -0.01313231, 0.002715935, -0.8236893
NK11, 15689476, 1.58, -1.46, 246.75, -0.009096548, -0.02308805, -0.08195375, -0.02242597, 0, 0, -1.267814, 0, -0.01, -0.04, 0
NK12, 15689476, -8, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 15689476, 0, 0, 0, 0, -0.01, -0.02, 0, 0, 0, 0.61, 0
NK14, 15689476, 0, 0, 0, 0, 0, 0.0001238827, 0, 0, 0, 19, 165, 0, 0
NKQ3, 15689476, 0.5501533, -0.007262286, -0.01399192, -0.8349149
AHR2, 15690107, 1.5, -0.02, 249.04, 1.34, 53.0134745, 20.929861, 0.5666683, 0.007276975, -0.010939, -0.8238413
POS, 15690368, 53.0134745, 20.929861, 1.34, 1.341733, 1.264878
RCIN, 15690388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 15690402, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 15690417, 0.1725393, 0.1746634, 0.202631, 0, 0, 0
CTRL, 15690432, 0, 0, 0, 0, 0
HELI, 15690466, 0, 0, 0, 0
IMU, 15726558, 0.005335996, -0.01002228, 0.0004494987, 0.04288952, -0.155398, -9.632351, 0, 0, 37.26217, 1, 1, 8001, 4000
IMU2, 15726558, -0.0004092654, -0.009888829, -0.001871032, -0.1088058, 0.1677047, -9.994235, 0, 0, 0, 1, 1, 728, 880
IMU3, 15726558, 0.004528498, -0.009448915, 0.0004555854, -0.2110519, -0.1739287, -9.881087, 0, 0, 34.82542, 1, 1, 7774, 3887
IMU, 15766835, 0.004833212, 0.002931578, 0.0001451893, -0.03265783, -0.1194169, -9.677637, 0, 0, 37.26531, 1, 1, 8001, 4000
IMU2, 15766835, -0.002214811, 0.005878102, 0.0005629653, -0.1879774, 0.07710483, -10.11906, 0, 0, 0, 1, 1, 728, 880
IMU3, 15766835, 0.004195069, 0.003746442, -0.0001895568, -0.2848916, -0.1365456, -9.906784, 0, 0, 34.82777, 1, 1, 7774, 3887
BAT, 15784988, 0.5639648, 0.567592, 0.7680664, 2.167256, 0.001225153, 0, 0.004722508
POWR, 15785007, 4.772754, 0.026, 4, 2
MAG, 15785045, 46, 155, 485, -472, 276, -249, 0, 0, 0, 1, 15785023
MAG2, 15785045, -440, 259, 704, -669, 175, 332, 0, 0, 0, 1, 15785031
MAG3, 15785045, -136, 277, 542, 177, 539, 377, 0, 0, 0, 1, 15785039
BARO, 15785223, 1.192964, 100275.7, 34.2, 0.2438972, 15785, 0, 32.95569, 1
BAR2, 15785223, 0.2610485, 100418.2, 33.47, 0.2438972, 15785, 0, 32.95569, 1
CTUN, 15785277, 0, 0, 0, 0.5, 0, 1.269548, 1.19, NaN, 0, -114.6981, 0, 8, 80
ATT, 15789680, 0, 1.55, 0, -0.15, 248.94, 248.95, 0, 0
RATE, 15789695, -7.004093, 0.07730431, -0.01041107, 0.6878822, -0.691155, 0.001762359, -0.009306987, 0.0819598, -0.0002887012, 0, 5.205822, 0
NKF1, 15789711, 1.55, -0.15, 248.94, 0.0007016317, -0.009212939, -0.08427523, -0.03326916, 0, 0, -1.269243, 0.01, -0.02, -0.05, 0
NKF2, 15789711, 16, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 15789711, 0, 0, 0, 0, 0, -0.13, 0, 0, 0, 0.68, 0
NKF4, 15789711, 0, 0, 0, 0, 0, 1.851439E-05, 0, 0, 0, 19, 165, 0, 0
NKF5, 15789711, 0, 0, 0, 0, 1.35, 0.13, 0, 0, 0.5, 0.0006732809, 0.01097747, 0.02672612
NKQ1, 15789711, 0.565984, 0.002268923, -0.007430836, -0.8243797
NKF6, 15789711, -0.38, -0.98, 249.08, -0.03582781, 0.03083571, -0.06316755, -0.01709502, 0, 0, -1.25387, -0.11, 0.08, -0.03, 0
NKF7, 15789711, -29, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 15789711, 0, 0, 0, -0.01, 0, -0.17, 0, 0, 0, 0.55, 0
NKF9, 15789711, 0, 0, 0.01, 0, 0, 0.0001045486, 0, 0, 0, 19, 165, 0, 0
NKQ2, 15789711, 0.5668753, -0.01334321, 0.00243811, -0.8236919
NK11, 15789711, 1.61, -1.49, 246.75, -0.007919358, -0.02045538, -0.08134671, -0.02429505, 0, 0, -1.271318, 0, -0.01, -0.04, 0
NK12, 15789711, -8, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 15789711, 0, 0, 0, 0, -0.01, -0.16, 0, 0, 0, 0.61, 0
NK14, 15789711, 0, 0, 0.01, 0, 0, 0.0001200322, 0, 0, 0, 19, 165, 0, 0
NKQ3, 15789711, 0.5502067, -0.007365881, -0.01428959, -0.8348739
AHR2, 15790135, 1.51, -0.07, 249.06, 1.19, 53.0134745, 20.929861, 0.566808, 0.006955787, -0.01129434, -0.8237432
POS, 15790292, 53.0134745, 20.929861, 1.19, 1.192964, 1.269243
RCIN, 15790313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 15790326, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 15790341, 0.1095176, 0.1054337, 0.1210945, 0, 0, 0
CTRL, 15790357, 0, 0, 0, 0, 0
HELI, 15790380, 0, 0, 0, 0
IMU, 15806493, 0.005059374, -0.01901422, 0.0001591435, -0.1009904, -0.1534569, -9.662151, 0, 0, 37.26831, 1, 1, 8001, 4000
IMU2, 15806493, 0.001470475, -0.01580153, 0.005668147, -0.3365713, 0.09992253, -10.1647, 0, 0, 0, 1, 1, 728, 880
IMU3, 15806493, 0.003929727, -0.01756787, 0.0009188274, -0.3550888, -0.1687871, -9.933775, 0, 0, 34.82959, 1, 1, 7774, 3887
IMU, 15846499, 0.002203189, -0.001949322, 0.0003615181, -0.009108072, -0.1234593, -9.690861, 0, 0, 37.2711, 1, 1, 8001, 4000
IMU2, 15846499, -0.0033949, -0.004452214, -0.002325, -0.1785078, 0.2845982, -10.1838, 0, 0, 0, 1, 1, 728, 880
IMU3, 15846499, 0.001521032, -0.003282705, -0.0001751891, -0.2512681, -0.1404165, -9.974017, 0, 0, 34.83092, 1, 1, 7774, 3887
GPS, 15854746, 3, 393057000, 2113, 15, 0.84, 53.0134747, 20.9298611, 121.61, 0.043, 0, 0.102, 0, 1
GPA, 15854746, 1.15, 2, 2.89, 0.56, 0, 1, 15814, 200
BAT, 15885043, 0.5639648, 0.5675946, 0.7686035, 2.188626, 0.001237205, 0, 0.004722508
POWR, 15885061, 4.782422, 0.026, 4, 2
MAG, 15885235, 46, 153, 482, -472, 276, -249, 0, 0, 0, 1, 15885214
MAG2, 15885235, -440, 259, 704, -669, 175, 332, 0, 0, 0, 1, 15885222
MAG3, 15885235, -136, 275, 545, 177, 539, 377, 0, 0, 0, 1, 15885229
BARO, 15885436, 1.176122, 100275.9, 34.21, 0.2693354, 15885, 0, 32.95569, 1
BAR2, 15885436, 0.2189439, 100418.7, 33.48, 0.2693354, 15885, 0, 32.95569, 1
CTUN, 15885490, 0, 0, 0, 0.5, 0, 1.271819, 1.17, NaN, 0, -114.7144, 0, 8, 80
IMU, 15887158, 0.00278378, -0.009656436, -0.001038926, 0.009967423, -0.1668205, -9.645985, 0, 0, 37.27367, 1, 1, 8001, 4000
